Be7 and B8 fluxes unit: [1/(cm2 s)].

Be7-Flux	B8-Flux		Reduced Chi2
5.965E+09	4.313E+06	44.843
6.015E+09	4.313E+06	49.109
6.064E+09	4.313E+06	53.610
6.113E+09	4.313E+06	58.346
3.944E+09	4.368E+06	53.649
3.993E+09	4.368E+06	49.186
4.043E+09	4.368E+06	44.989
4.092E+09	4.368E+06	41.057
4.141E+09	4.368E+06	37.391
4.191E+09	4.368E+06	33.991
4.240E+09	4.368E+06	30.856
4.289E+09	4.368E+06	27.987
4.338E+09	4.368E+06	25.384
4.388E+09	4.368E+06	23.046
4.437E+09	4.368E+06	20.974
4.486E+09	4.368E+06	19.072
4.536E+09	4.368E+06	17.331
4.585E+09	4.368E+06	15.760
4.634E+09	4.368E+06	14.317
4.684E+09	4.368E+06	13.001
4.733E+09	4.368E+06	11.786
4.782E+09	4.368E+06	10.785
4.831E+09	4.368E+06	9.940
4.881E+09	4.368E+06	9.207
4.930E+09	4.368E+06	8.593
4.979E+09	4.368E+06	8.124
5.029E+09	4.368E+06	7.787
5.078E+09	4.368E+06	7.599
5.127E+09	4.368E+06	7.628
5.176E+09	4.368E+06	7.893
5.226E+09	4.368E+06	8.393
5.275E+09	4.368E+06	9.129
5.324E+09	4.368E+06	10.099
5.374E+09	4.368E+06	11.306
5.423E+09	4.368E+06	12.747
5.472E+09	4.368E+06	14.424
5.522E+09	4.368E+06	16.336
5.571E+09	4.368E+06	18.483
5.620E+09	4.368E+06	20.866
5.670E+09	4.368E+06	23.484
5.719E+09	4.368E+06	26.338
5.768E+09	4.368E+06	29.427
5.817E+09	4.368E+06	32.751
5.867E+09	4.368E+06	36.310
5.916E+09	4.368E+06	40.105
5.965E+09	4.368E+06	44.135
6.015E+09	4.368E+06	48.401
6.064E+09	4.368E+06	52.902
6.113E+09	4.368E+06	57.638
3.944E+09	4.423E+06	52.815
3.993E+09	4.423E+06	48.352
4.043E+09	4.423E+06	44.154
4.092E+09	4.423E+06	40.223
4.141E+09	4.423E+06	36.557
4.191E+09	4.423E+06	33.157
4.240E+09	4.423E+06	30.022
4.289E+09	4.423E+06	27.153
4.338E+09	4.423E+06	24.549
4.388E+09	4.423E+06	22.212
4.437E+09	4.423E+06	20.140
4.486E+09	4.423E+06	18.244
4.536E+09	4.423E+06	16.512
4.585E+09	4.423E+06	14.953
4.634E+09	4.423E+06	13.520
4.684E+09	4.423E+06	12.219
4.733E+09	4.423E+06	11.021
4.782E+09	4.423E+06	10.025
4.831E+09	4.423E+06	9.195
4.881E+09	4.423E+06	8.485
4.930E+09	4.423E+06	7.883
4.979E+09	4.423E+06	7.426
5.029E+09	4.423E+06	7.109
5.078E+09	4.423E+06	6.927
5.127E+09	4.423E+06	6.956
5.176E+09	4.423E+06	7.221
5.226E+09	4.423E+06	7.721
5.275E+09	4.423E+06	8.457
5.324E+09	4.423E+06	9.427
5.374E+09	4.423E+06	10.634
5.423E+09	4.423E+06	12.075
5.472E+09	4.423E+06	13.752
5.522E+09	4.423E+06	15.664
5.571E+09	4.423E+06	17.811
5.620E+09	4.423E+06	20.194
5.670E+09	4.423E+06	22.812
5.719E+09	4.423E+06	25.666
5.768E+09	4.423E+06	28.755
5.817E+09	4.423E+06	32.079
5.867E+09	4.423E+06	35.638
5.916E+09	4.423E+06	39.433
5.965E+09	4.423E+06	43.463
6.015E+09	4.423E+06	47.729
6.064E+09	4.423E+06	52.230
6.113E+09	4.423E+06	56.966
3.944E+09	4.477E+06	52.011
3.993E+09	4.477E+06	47.548
4.043E+09	4.477E+06	43.351
4.092E+09	4.477E+06	39.419
4.141E+09	4.477E+06	35.753
4.191E+09	4.477E+06	32.353
4.240E+09	4.477E+06	29.218
4.289E+09	4.477E+06	26.349
4.338E+09	4.477E+06	23.746
4.388E+09	4.477E+06	21.408
4.437E+09	4.477E+06	19.336
4.486E+09	4.477E+06	17.446
4.536E+09	4.477E+06	15.723
4.585E+09	4.477E+06	14.179
4.634E+09	4.477E+06	12.755
4.684E+09	4.477E+06	11.469
4.733E+09	4.477E+06	10.289
4.782E+09	4.477E+06	9.298
4.831E+09	4.477E+06	8.480
4.881E+09	4.477E+06	7.788
4.930E+09	4.477E+06	7.196
4.979E+09	4.477E+06	6.759
5.029E+09	4.477E+06	6.466
5.078E+09	4.477E+06	6.291
5.127E+09	4.477E+06	6.320
5.176E+09	4.477E+06	6.585
5.226E+09	4.477E+06	7.085
5.275E+09	4.477E+06	7.821
5.324E+09	4.477E+06	8.791
5.374E+09	4.477E+06	9.998
5.423E+09	4.477E+06	11.439
5.472E+09	4.477E+06	13.116
5.522E+09	4.477E+06	15.028
5.571E+09	4.477E+06	17.175
5.620E+09	4.477E+06	19.558
5.670E+09	4.477E+06	22.176
5.719E+09	4.477E+06	25.030
5.768E+09	4.477E+06	28.119
5.817E+09	4.477E+06	31.443
5.867E+09	4.477E+06	35.002
5.916E+09	4.477E+06	38.797
5.965E+09	4.477E+06	42.828
6.015E+09	4.477E+06	47.093
6.064E+09	4.477E+06	51.594
6.113E+09	4.477E+06	56.330
3.944E+09	4.532E+06	51.237
3.993E+09	4.532E+06	46.774
4.043E+09	4.532E+06	42.577
4.092E+09	4.532E+06	38.646
4.141E+09	4.532E+06	34.980
4.191E+09	4.532E+06	31.579
4.240E+09	4.532E+06	28.445
4.289E+09	4.532E+06	25.576
4.338E+09	4.532E+06	22.972
4.388E+09	4.532E+06	20.635
4.437E+09	4.532E+06	18.562
4.486E+09	4.532E+06	16.679
4.536E+09	4.532E+06	14.965
4.585E+09	4.532E+06	13.434
4.634E+09	4.532E+06	12.021
4.684E+09	4.532E+06	10.752
4.733E+09	4.532E+06	9.590
4.782E+09	4.532E+06	8.604
4.831E+09	4.532E+06	7.797
4.881E+09	4.532E+06	7.121
4.930E+09	4.532E+06	6.542
4.979E+09	4.532E+06	6.123
5.029E+09	4.532E+06	5.847
5.078E+09	4.532E+06	5.691
5.127E+09	4.532E+06	5.720
5.176E+09	4.532E+06	5.985
5.226E+09	4.532E+06	6.485
5.275E+09	4.532E+06	7.221
5.324E+09	4.532E+06	8.191
5.374E+09	4.532E+06	9.398
5.423E+09	4.532E+06	10.839
5.472E+09	4.532E+06	12.516
5.522E+09	4.532E+06	14.428
5.571E+09	4.532E+06	16.575
5.620E+09	4.532E+06	18.958
5.670E+09	4.532E+06	21.576
5.719E+09	4.532E+06	24.430
5.768E+09	4.532E+06	27.519
5.817E+09	4.532E+06	30.843
5.867E+09	4.532E+06	34.402
5.916E+09	4.532E+06	38.197
5.965E+09	4.532E+06	42.228
6.015E+09	4.532E+06	46.493
6.064E+09	4.532E+06	50.994
6.113E+09	4.532E+06	55.730
3.944E+09	4.586E+06	50.494
3.993E+09	4.586E+06	46.031
4.043E+09	4.586E+06	41.834
4.092E+09	4.586E+06	37.903
4.141E+09	4.586E+06	34.237
4.191E+09	4.586E+06	30.836
4.240E+09	4.586E+06	27.702
4.289E+09	4.586E+06	24.833
4.338E+09	4.586E+06	22.229
4.388E+09	4.586E+06	19.891
4.437E+09	4.586E+06	17.817
4.486E+09	4.586E+06	15.943
4.536E+09	4.586E+06	14.238
4.585E+09	4.586E+06	12.717
4.634E+09	4.586E+06	11.320
4.684E+09	4.586E+06	10.066
4.733E+09	4.586E+06	8.923
4.782E+09	4.586E+06	7.938
4.831E+09	4.586E+06	7.147
4.881E+09	4.586E+06	6.489
4.930E+09	4.586E+06	5.923
4.979E+09	4.586E+06	5.517
5.029E+09	4.586E+06	5.257
5.078E+09	4.586E+06	5.121
5.127E+09	4.586E+06	5.157
5.176E+09	4.586E+06	5.421
5.226E+09	4.586E+06	5.921
5.275E+09	4.586E+06	6.657
5.324E+09	4.586E+06	7.628
5.374E+09	4.586E+06	8.834
5.423E+09	4.586E+06	10.275
5.472E+09	4.586E+06	11.952
5.522E+09	4.586E+06	13.864
5.571E+09	4.586E+06	16.011
5.620E+09	4.586E+06	18.394
5.670E+09	4.586E+06	21.012
5.719E+09	4.586E+06	23.866
5.768E+09	4.586E+06	26.955
5.817E+09	4.586E+06	30.279
5.867E+09	4.586E+06	33.839
